Duration,D1-Age,D2-Gender,D3-Tribe,D4-Race,D5-Education,D6-Income,EFL,Q1,Q2,Q3,Q4,FQ1,FQ2,FQ3,ComQ1,ComQ2,ComQ3,Label_SubjectiveLit,Text_SubjectiveLit,ATQ_1,ATQ_2,ATQ_3,ATQ_4,ATQ_5,ATQ_6,ATQ_7,ATQ_8,TWB_1,TWB_2,TWB_3,TWB_4,TWB_5,TWB_6,TWB_7,TWB_8,TWB_9,TWB_10,RA1_1,RA1_2,RA1_3,RA1_4,RA1_5,RA1_6,RA1_7,RA1_8,RA1_9,RA1_10,STAI_1,STAI_2,STAI_3,STAI_4,STAI_5,STAI_6,STAI_7,BSCS_1,BSCS_2,BSCS_3,BSCS_4,REI_1,REI_2,REI_3,REI_4,REI_5,REI_6,REI_7,REI_8,REI_9,REI_10,FIPI_1,FIPI_2,FIPI_3,FIPI_4,FIPI_5,BMC1_1,BMC1_2,BMC1_3,BMC1_4,BMC1_5,Label_TrustPhys,Text_TrustPhys,Emo1_5,Emo1_6,Emo1_7,Emo1_8,Emo1_9,Emo1_10,Emo1_11,Emo1_12,Label_Anxiety,Text_Anxiety,HC_1,HC_2,HC_3,HC_4,HC_5,Rx2,Validity,MN1,MN2,MN3,MN4,MN5,MN6,MN7,MN8,GHNT1,GHNT2,GHNT3,GHNT4,GHNT5,GHNT6,Label_Numeracy,Text_Numeracy,Dmed_7,Dmed_8,Dmed_1,Dmed_2,Dmed_3,Dmed_9,Dmed_10,Dmed_5,Dmed_6,,,,
40,29,Female,Luo,Black,Some college,"2,580,000 KES - 4,514,871 KES",No,3,2,2,3,2,1,2,1,1,1,0.365079365,"Mara kadha80 nahitaji usaidizi haswa Saahii  Maisha imekuwa ngumu kila kitu imepanda haswa chakula ,Dawa Na matibabu iko juu Sana watu wanateseka Na ushuhuru",4,2,4,3,1,5,3,3,2,2,3,3,5,1,1,2,1,4,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,3,5,4,3,1,1,1,1,5,5,5,5,5,4,2,1,2,2,5,3,4,2,3,4,0.64,Watu wanafaa wamini dagitarii sababu ya kazi yo ya kujitolea kutibu wagonjwa bila kujali Na kuweka Siri ya afya ya wagonjwa Na kupenda kazi Yao,1,5,2,5,5,1,7,1,0.476190476,Tunakuwa Na hofu Nyong'o kwasababu lazima tu we Na Imani Kwa madagitarii juu wamesoma wakona experience Na wahazezi humizs wagonjwa wanapenda wagonjwa Na kazi yao,5,5,5,5,5,1,5,3,2,3,1,3,3,4,2,2,20%,50,30,10%,20,0.272727273,"Tulikuwa kwa bibi wakati alikuwa na mapigo ya moyo ya juu, tukamwambia kufanya mazoezi na mapigo ya moyo yalipungua.","5'5""",50,3,Yes,5,3-4hours,2,1-2 days,6,,,,
8,50,Female,Kamba,Black,Some graduate school,"4,515,000 KES - 7,094,871 KES",Yes,2,2,2,2,1,2,1,1,1,1,0.238095238,A bit more fun with you but you can get a bit more fun and I don't want you to tell you about the ideal person to be honest and I can do that for me,3,2,4,2,4,3,2,3,3,3,4,3,2,4,2,4,3,3,4,3,3,1,3,4,3,2,3,2,3,2,3,2,2,4,3,2,4,3,3,3,3,4,2,3,3,3,3,3,4,3,5,4,5,3,3,4,2,3,3,0.6,Furaha zaidi na wewe lakini unaweza kupata furaha zaidi na sitaki kukuambia kuhusu mtu anayefaa kuwa mwaminifu na ninaweza kunifanyia hivyo.,5,3,3,4,5,3,5,4,0.619047619,Furaha zaidi kwako lakini unaweza kupata furaha zaidi na sitaki ukuambie kuhusu mtu bora kuwa mwaminifu na ninaweza kunifanyia hivyo,3,2,4,3,3,2,5,2,1,4,4,2,2,4,2,1,30%,70,40,4%,200,0.545454545,Wanawake mara nyingi hawapati tiba bora ya kudhibiti mabadiliko ya mapigo ya moyo au hugunduliwa na ugonjwa wa moyo baadaye kuliko wanaume.,"6'1""",55,1,Yes,4,1-2 hours,4,3-5 days,9,,,,
69,32,Male,Meru,Black,College graduate,"Less than 2,580,000 KES",Yes,1,4,5,3,3,1,3,1,1,1,0.595238095,"Nina uwezo wa kupata,kuchakata na kuelewa taarifa za msingi za afya zinazohitajika kufanya maamuzi sahihi ya afya kwa urahisi.",1,1,3,1,3,4,1,2,5,5,5,2,4,4,5,2,4,4,1,5,5,1,5,5,1,5,1,1,3,2,2,1,1,2,2,4,4,5,5,5,1,5,5,5,5,5,5,5,5,7,7,7,6,5,1,4,5,5,5,0.96,Namwamini dagitarii wangu wa matibabu kwa kuwa ni dagitarii wa familia yetu na amenihudumia tangu utotoni.,1,7,3,6,6,6,2,6,0.642857143,Huwa nahisi wasiwasi au hofu zaidi napotembelea ofisi ya dagitarii kuwa naeza patikana na ugonjwa utakaonihadhiri mwili vikali.,5,5,5,5,5,4,5,2,1,4,1,4,2,1,3,1,16%,12.8,1.5,20%,150,0.363636364,Mama yangu alitoa damu na watoto wa mbwa na kumpa huduma ya haraka kwa kuweka kitambaa kilicholowa usoni mwake.,"5'4""",80,0,Yes,2,1-2 hours,2,0 days,2,,,,
29,34,Male,Kalenjin,Black,College graduate,Do not know/not sure,No,3,2,2,2,2,3,3,2,3,2,0.420634921,Maarifa ya kina. Hii inanisaidia kufanya maamuzi bora kuhusu afya na huduma zinazohitajika kwa usahihi na ufanisi.,2,3,4,5,4,1,3,3,2,2,2,3,3,1,3,2,2,2,3,4,3,3,3,5,5,3,1,5,2,3,3,3,3,3,3,1,5,1,1,1,4,3,5,2,4,1,5,1,2,2,4,7,2,1,5,2,2,1,1,0.28,Simwamini dagitarii wa matibabu ya kawaida kutokana na uzoefu mbaya wa awali ambapo sikupata huduma bora na maelezo ya kutosha.,4,3,2,5,5,6,4,5,0.690476191,Hofu yangu inatokana na wazo la kutokuelewa vizuri hali yangu ya kiafya au kukosa ufafanuzi wa kutosha kuhusu matibabu.,4,4,3,4,3,3,5,2,2,4,4,4,3,1,3,1,20%,80,10,15%,20,0.454545454,"Nilijua kutofautisha dalili za mafua na homa, hivyo nilijua ni lini ninapaswa kumwona dagitarii.","4'5""",80,2,No,3,1-2 hours,3,1-2 days,2,,,,
43,34,Male,Kisii,Black,College graduate,"11,610,000 KES or more",Yes,1,3,4,5,3,1,3,1,1,1,0.595238095,"Nina hakika kuwa maelezo nitakayopewa na muuguzi ya kwa ajili huduma, nitayaekewa, na pale ambapo sijaelewa, kawaida huwa ninauliza ili nipate kuwa na uhakika.",2,2,4,2,2,4,2,2,5,5,4,4,4,4,5,3,3,5,2,5,3,3,2,5,3,4,4,1,3,2,2,2,2,3,2,4,5,5,4,3,1,5,3,2,4,4,4,4,4,7,7,7,7,7,3,4,4,4,4,0.76,Anaelewa afya yangu. Ana historia ya afya yangu. Hivyo basi atanielekezea matibabu bora kuliko dagitarii mgeni kwangu,1,6,5,4,5,3,2,5,0.476190476,Kinachonifanya nihisi wasiwasi ni ile hali ya kutojua mustakabali iwapo labda nitahitaji rasilimali kubwa kupata matibabu,5,5,5,5,5,3,5,2,1,4,4,2,3,4,3,1,20%,80,85,3%,30,0.818181818,"Nimejifunza kuwa afya bora ni muhimu zaidi kuliko dawa, ni vizuri kujua hali ya afya mapema ili kuzuia matatizo mengi.","5'7""",74,1,Yes,4,9-10 hour,5,0 days,7,,,,
18,31,Female,Kikuyu,Black,Some college,"Less than 2,580,000 KES",No,3,4,3,5,2,3,3,1,1,1,0.722222222,Ni waweza kuelewa taarifa ya dagitarii na muuguzi ninapokuwa na shida ya afya. Huduma za kanza ni muhimu kabla ya kufanya maamuzi sahii ya afya,1,2,5,1,1,5,1,1,5,5,5,4,5,5,5,5,5,5,3,1,5,3,5,1,5,3,5,1,2,1,2,2,1,1,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,0.56,dagitarii weling hukupa matibabu ambayo hayafai iliwapate pesa nyingi. Hawajali hali ya mgonjwa kabisa.,4,4,4,4,4,4,4,4,0.571428571,Sana sana ni uoga wa sindano. Lakini pia Kuna vile ukiingia kwa dagitarii na akutibu Kuna iwoha wa kujua kama uta kufa mama ni kitu kidogo,5,5,5,5,5,5,5,3,2,1,2,4,3,2,3,2,10%,92,42.5,23%,200,0.272727273,"Mara kwa mara ninapoenda hospitali, napewa utulivu na nauliza maswali ninapojihadhari na fomu ninayojaza sielewi, naomba kuelewa ninachojaza.","5'4""",68,0,No,1,9-10 hour,7 - Very healthy,0 days,0,,,,
56,28,Female,Mijikenda,Black,Some graduate school,"Less than 2,580,000 KES",Yes,3,4,5,4,3,2,3,1,1,1,0.746031746,Niko na uwezo wa juu wa kupata taarifa za msingi za afya na huduma.pia kufuata maagizo inavyostahili,1,2,2,2,3,4,1,1,5,4,4,3,4,3,5,4,4,5,3,1,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,3,5,3,3,3,3,4,2,3,5,5,5,5,4,7,6,6,5,5,2,4,4,4,4,0.8,Niko na imani ya juu kwa dagitarii wangu kwa sababu kila mara nikikuwa mgonjwa yeye huhakikisha amenitibu kwa usawa hadi nipone,2,2,3,3,4,3,2,2,0.380952381,Una sababu nyingi zinazoleta wasiwasi au hofu.kwanza vipimo na majibu baada ya kufanyiwa uchunguzi.pili unahofia tatizo la kiafya lisikuwe kubwa,5,5,5,4,5,2,5,3,2,4,4,2,2,1,2,2,20%,80,10,3%,200,0.363636364,Ninashughulikia afya yangu kila siku ili kuboresha afya yangu.,"5'2""",98,1,Yes,More than 10,Less than 1 hour,2,0 days,0,,,,
28,27,Male,Luhya,Black,Some graduate school,"Less than 2,580,000 KES",No,5,5,5,5,3,1,3,1,2,1,0.722222222,Nina uwezo mkubwa wakutafsiri na kuelewa kilichoandikwa na dagitarii Kwa kina.Kitu kinachochangia haya ni uzoefu na kujua kusoma.,3,3,3,3,3,4,3,3,5,4,2,4,4,4,5,4,2,5,1,1,5,1,1,5,1,1,5,1,2,2,3,1,1,3,2,3,4,3,3,4,2,2,1,2,1,5,4,5,5,6,5,6,4,6,5,5,4,4,4,0.72,Kwa ajili ya fedha madagitarii wengi wameacha wagonjwa wafe Kwa sababu ya malipo.Ila Kuna wazuri wanaofanya kazi zao vyema,2,1,1,1,6,2,1,3,0.357142857,"Mwanzo uoga wa ugonjwa utakaotambulika,pili kutomuamini dagitarii kulingana na ulichoshuhudia hospitalini",5,5,5,5,5,4,5,2,2,4,4,1,2,1,1,2,6%,80,5,70%,65,0.454545454,"Niliweza kupata ujuzi wa afya kiasi cha kujitibu, kutumia dawa, na kushughulikia dalili zisizo za kawaida.","5'5""",67,0,Yes,0,3-4hours,5,10-19 days,1,,,,
35,33,Male,Luhya,Black,College graduate,"Less than 2,580,000 KES",No,1,1,3,4,2,3,2,1,2,2,0.420634921,"Nahisi kwamba nina uwezo wa wastani wa kupata, kuchakata, na kuelewa taarifa za msingi za afya. Mara nyingi hunibidi nitafute taarifa zaidi kwenye mtandao",2,2,3,2,4,5,4,2,5,4,4,2,2,2,2,2,2,5,5,4,5,1,5,5,2,5,5,1,2,2,2,2,1,3,2,5,5,4,4,5,2,3,4,5,1,3,2,4,4,5,4,6,7,5,4,5,4,4,4,0.76,Namwamini dagitarii wangu wa matibabu ya kawaida sana kwasababu nimemjua tangu nikiwa mchanga na amenitibu pamoja na ndugu na dada zangu kwa miaka mingi.,3,5,5,5,5,6,3,6,0.666666667,Ninapotembelea ofisi ya dagitarii naweza hisi wasiwasi au hofu kama dagitarii huyo simjui na hatuna uhusiano wowote.,5,5,5,3,2,2,5,2,1,4,1,2,3,1,3,2,20%,50,5,7%,30,0.818181818,Uzoefu wa kusoma na kuuliza maswali ili kujua kuhusu afya yangu.,"5'9""",70,0,Yes,4,Less than 1 hour,3,0 days,9,,,,
50,28,Female,Kikuyu,Multiracial or biracial,College graduate,"9,675,000 KES - 11,609,871 KES",No,4,5,5,4,3,1,3,1,1,1,0.714285714,90%  Niko na uwezo wa kuelewa taarifa za msingi za afya na huduma kutoka kwa dagitarii na muuguzi kufanya maamuzi sahihi ya afya,2,1,1,1,1,2,1,1,5,4,5,4,5,4,5,5,4,5,1,1,1,1,1,5,5,5,1,1,1,2,2,2,1,1,1,1,5,5,5,1,1,5,5,5,5,5,5,5,5,5,6,5,6,6,1,4,4,4,4,0.84,Namwamini dagitarii wangu kwa sababu Ako na ujuzi wa kunitibu hili linamwezesha kunipa madawa yenye itanisaidia kuwa buheri wa afya,1,1,1,1,6,1,5,6,0.476190476,"Kutojua ninaugua ugonjwa gani, kutojua nitachukua muda kiasi gani kupona,kutojua nitafanyiwa vipimo gani kama vile kudungwa sindano ama kutolewa damu",5,5,5,5,5,3,5,2,3,4,4,3,2,1,3,2,20%,48,20,3%,17,0.454545454,"Nilipewa dawa na dagitarii, lakini nilizikataa kwa kuwa sikuwa na ugonjwa.","5'3""",57,0,No,3,1-2 hours,7 - Very healthy,0 days,0,,,,
51,43,Male,Kamba,Black,College graduate,"Less than 2,580,000 KES",No,1,1,3,4,2,2,2,1,1,1,0.420634921,kwa kiwango kikubwa nina uwezo wa kupata kuchakata na kuelewa taarifa za msingi za afya zinazohitajika,1,2,3,2,3,4,3,1,5,4,3,3,5,5,4,3,3,5,2,1,4,3,2,1,2,4,2,1,2,2,1,1,1,2,2,4,5,5,5,2,2,5,3,3,5,5,3,5,4,6,7,7,5,7,3,4,4,4,4,0.76,"nikimtembelea dagitarii wangu amenipa taarifa za kweli zinazo aminika, napata matibabu yanayofaa na kuweza kupata nafuu",5,5,4,3,6,4,2,6,0.619047619,Wkati ninapomtembelea dagitarii wakati mwingine ni hofu juu ya hali yangu ya ki afya na kile ambacho Dagitari wangu ata nieleza kuwa kina shida,5,5,5,4,4,3,5,2,2,4,4,2,2,4,3,2,20%,38,10,3%,170,0.636363636,"Wanakubali matibabu yanayofaa, hadithi na maana inaweza kunielimisha jinsi ninavyojihusisha na masuala ya afya.","5'3""",55,1,Yes,5,3-4hours,6,0 days,6,,,,
64,27,Male,Luo,Black,Some college,"Less than 2,580,000 KES",No,3,5,5,4,3,1,3,1,1,1,0.69047619,Zaidi ya kiwango asilimia themanini na Tano  nauhakika kwamba napata kuchakata na kuelewa taarifazote za msingi za afya na huduma.,2,3,4,4,4,3,2,4,5,4,4,4,4,4,4,4,4,5,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,4,4,4,4,2,4,2,2,3,4,2,3,3,7,6,6,6,7,2,5,5,5,4,0.92,Namwamini dagitarii wangu Kwa vile hunitibu vyema na kunihelezea shida zangu Kwa ukamilifu na Kunifunza jinsi ya kuepukana nazo,1,6,1,6,7,6,1,1,0.523809524,Mimi hukua na hofu na wasiwasi ninapotembelea dagitarii Kwa sababu naogopa kudungwa sindano ama kuzuiwa hospitali ndiposa Mimi huogopa na kuwa mwenye wasiwasi.,5,5,5,5,5,5,5,2,1,4,4,4,3,3,1,1,20%,80,45,25%,200,0.454545454,Nina kiwango cha juu cha uelewa wa taarifa za msingi za afya na huduma zinazohitajika kufanya maamuzi sahihi ya afya.,"5'5""",75,0,Yes,6,5-6 hours,6,1-2 days,0,,,,
50,27,Female,Luhya,Black,College graduate,"Less than 2,580,000 KES",Yes,3,3,3,4,2,1,2,1,1,1,0.436507936,"Kwa kiwango cha Hali ya juu nin uwezo wa kupata,kuchakata na kuelewa taarifa za msingi za afya na huduma zinazohitajika kufanyta maamuzi sahihi ya afya",1,1,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,1,1,1,1,1,1,3,1,4,4,3,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,1,5,5,5,5,1,Namwamini dagitarii wangu Kwa matibabu ya kwaida Kwa maana amejitolea sana kunisaidia kujiwezesha zaidi.,2,5,4,6,6,4,4,6,0.666666667,Kinachofanya niwe na wasiswasiau hofu ninapotembelea ofisi ya dagitarii ni kwamba Huwa sijayajua majibu atakayo nipa dagitarii,5,5,5,5,5,3,5,2,1,4,4,4,2,2,1,2,20%,32,1.5,7%,150,0.454545454,Mwanangu alichomeka na kuungua. Nilimsubiri kwa dakika kumi kisha tukampeleka hospitali.,"4'4""",54,2,Yes,3,7-8 hours,5,0 days,2,,,,
42,25,Female,Kisii,Black,College graduate,"Less than 2,580,000 KES",Yes,2,3,3,3,3,2,3,1,1,2,0.587301587,Ukienda kwa dagitarii funguka kumwambia vile unahisi bila kumficha chochote . Ni Bora zaidi kutafuta matibabu hospitalini mtu anapohisi afya yake si bora,1,1,1,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,5,5,5,5,1,5,5,1,5,5,5,5,5,5,7,6,6,7,6,1,5,5,5,5,1,Utapata urahisi wa kumwamini dagitarii kulingana na matibabu ambayo amekupa iwapo umepata nafuu utamwamini zaidi .,3,7,2,7,7,6,6,6,0.833333333,Wasiwasi yangu inatokana na kama sijapimwa nipate ni maraddhi g��ni na ugua. Kama ni nomepimwa dawa ipo. Haya nitatumia hela ngapi nitapata mhudumu yupi,5,5,5,5,5,1,5,3,3,4,1,4,2,1,1,1,10%,20,50,50%,50,0.090909091,Nina uwezo mkubwa wa kuelewa kila kitu ninachoambiwa. Nimesoma kuhusu aina 10 tofauti za afya.,"5'4""",58,0,Yes,1,Less than 1 hour,5,0 days,0,,,,
47,31,Female,Kikuyu,Black,High school graduate,"2,580,000 KES - 4,514,871 KES",Yes,1,2,2,2,1,2,1,1,1,2,0.174603175,kiwango cha asilimia hamsini. Kupata taarifa ni rahisi. Changamoto kubwa ni kuzichakata hizo taarifa na kuzielewa,3,2,4,3,4,5,3,3,4,2,4,2,4,2,4,2,2,4,5,1,2,1,1,5,5,5,5,2,2,2,3,3,2,1,4,3,3,5,4,1,1,3,1,1,4,5,4,4,3,3,6,5,3,7,4,2,2,4,2,0.48,madagitarii wa ujumla siwaamini kamwe. wako na haraka kila wakati na hawaskizi kila kitu mtu anaeleza. hawaelezei taarifa zao za afya ya mtu.,5,6,5,6,6,5,5,5,0.761904762,naogopa kupewa taarifa za kushangaza. au kuwa na ugonjwa wenye huna matibabu. naogopa Kuuliswa swali lenye siwezi eleza kwa kina au sina maneno ya kueleza.,5,5,5,4,4,2,5,2,1,4,1,4,2,1,2,2,20%,80,10,2%,30,0.454545454,"Kuna watu waliopata ajali barabarani. Kwa ujuzi wangu wa matibabu, niliwapa huduma ya kwanza kwa kuwaondoa kwenye sehemu ya hatari na kuwaweka mahali pazuri.","5'1""",53,1,Yes,3,7-8 hours,4,0 days,0,,,,
18,30,Male,Kikuyu,Black,Some graduate school,"Less than 2,580,000 KES",Yes,1,2,2,1,1,1,1,1,1,1,0.111111111,Hapana mara mingi mimi hua sielwwi shida yangu na hua napata maelezo zaiidi kutoka kwa dactari wangu.,3,4,5,5,4,4,3,3,4,2,2,5,2,2,5,2,2,5,4,5,5,5,3,3,3,1,5,1,3,4,3,4,4,4,4,5,5,4,3,5,5,5,5,5,5,4,3,4,5,6,6,7,6,7,1,4,4,4,1,0.72,Kwa kuwa madactari wa siku hizi ni waongo na wanapenda pesa. Anaweza kwambia ugonjwa wako umahitaji dawa fulani kwa pesa mingi ili apate pesa hapo,7,7,7,7,7,2,7,3,0.785714286,Kwasababu dactari anawza kwambia ugonjwa wako ni mbaya na umaweza kufa dakika yeyote alafu pia dawa zina bei ghali mno,5,5,5,4,4,1,5,2,3,2,1,3,3,3,2,2,5%,40,30,10%,200,0.272727273,"Baba yangu alipougua saratani, ilimlazimu kuzingatia masuala ya afya na matibabu yake kwa karibu.","5'2""",56,1,No,2,3-4hours,3,0 days,2,,,,
53,32,Male,Kisii,Black,College graduate,"Less than 2,580,000 KES",No,1,3,4,4,2,1,3,1,1,1,0.492063492,Nina uhakika wa asilimia tisini na tisa kwamba nina uwezo wa kuelewa taarifa za msingi za afya na huduma kwa kifanya maamuzi ya kiafya,2,2,3,2,1,5,1,2,5,5,4,5,5,4,5,4,4,5,1,1,1,1,4,2,2,4,2,1,3,2,2,2,2,2,1,4,5,4,4,4,4,3,3,4,3,4,3,4,3,7,7,7,7,7,2,4,4,3,4,0.76,Nina imani na dagitarii wangu kwa kuwa ako uzoefu na ukuzi wa hali ya juu kuhusu matibabu. Pia amehitimu kimasomo na kulewa kwa kina mada ya matibabu.,3,4,3,4,5,3,4,6,0.595238095,Hofu yangu ya kwanza ni kotokuwa na uhakika kwamba tatizo litakalopatikana litakuwa rahisi au ngumu. Wasiwasi mwingine ni aina ya ugonjwa utakaodhihirika.,5,5,5,5,5,3,5,1,4,4,1,4,3,1,3,2,20%,80,5,70%,150,0.454545454,Sina uzoefu wowote unaoonyesha afya yangu au ujuzi wangu wa matibabu kwa sababu nina dagitarii ambaye ananiambia kuhusu masuala ya afya na matibabu.,"5'5""",100,0,Yes,5,Less than 1 hour,3,0 days,0,,,,
51,28,Female,Kikuyu,Black,College graduate,"Less than 2,580,000 KES",No,1,1,4,4,3,2,3,1,1,1,0.603174603,Kiwango kiasi ndicho nahisi Nina uwezo wa kupata taarifa maingi za afya kwa sababu hakuna ata wa kueleza bila kuuliza.,1,1,1,1,2,2,1,1,5,5,5,4,4,4,5,4,4,5,5,1,4,1,1,4,4,5,5,1,2,2,1,1,1,2,2,3,4,4,4,5,5,4,3,5,3,4,3,4,3,6,6,6,4,6,1,5,5,5,5,1,Namwamini dagitarii wangu kwa sababu yeye huchukua muda kunieleza hofu zangu na pia kueleza kwa kina kuhusu dawa anazonipa.,4,6,5,6,3,4,4,4,0.595238095,Nahisi wasiwasi au hofu kwa kuwa sijui jambo ambalo dagitarii ataniambia ama kuna matibabu ya Jambo atakalo pata,5,5,5,5,5,3,5,2,1,4,4,2,3,1,3,1,20%,80,1.5,3%,30,0.727272727,"Niliweza kuwapa marafiki zangu matibabu ya kwanza walipojeruhiwa wakicheza uwanjani, kutibu majeraha na kuweka bandeji.","5'6""",86,0,Yes,4,1-2 hours,4,0 days,0,,,,
28,29,Male,Luo,Black,Grad / professional degree,"Less than 2,580,000 KES",No,4,3,3,5,3,3,3,1,2,2,0.722222222,Kuhusiana na maswali niliyojibu nahisi ya kwamba naelewa vizuri taarifa msingi za afya. Nina uwezo wa kufanya uamuzi sahihi kulingana na maswala ya afya.,2,2,4,3,2,4,3,2,4,3,4,2,4,4,3,2,2,4,1,1,4,2,4,4,4,2,4,1,2,3,2,2,1,2,2,3,3,4,4,2,3,4,1,4,5,4,4,4,3,5,7,6,5,6,4,4,4,2,4,0.64,Naamini ya kwamba sio madagitarii wote ni wabaya. Kuna wale wana roho ya utu na wanajali sana wagonjwa.,4,6,6,5,6,3,3,6,0.642857143,Mara nyingi wasiwasi wangu hutokana na matokeo ya udadisi ya dagitarii. Huwa nashikwa na hofu nikidhani matokeo yanaweza kuwa ya kushangaza.,4,4,5,5,4,2,5,2,2,4,4,2,1,1,3,2,20%,80,5,70%,30,0.727272727,Tukio lililoonyesha ujuzi wangu wa masuala ya afya lilikuwa uwezo wa kujibu maswali yanayohusiana na afya.,"5'2""",55,2,No,6,Less than 1 hour,4,0 days,0,,,,
49,23,Female,Kalenjin,Black,Grad / professional degree,"Less than 2,580,000 KES",No,3,3,3,4,2,3,3,1,1,2,0.634920635,"uongezaji wa wahudumu hospitalini utasaidia sana kuhakikisha kila mgonjwa anapata huduma zote anazohitaji, na anaelewa maelezo zote za dagitarii",1,3,4,2,2,5,1,3,4,3,4,4,4,3,4,3,2,5,5,1,5,2,2,4,4,5,5,1,2,2,3,3,1,2,3,3,4,4,5,5,4,4,2,4,5,5,5,4,4,3,6,5,2,4,2,4,2,2,2,0.56,"Sababu zangu za kutomwamini dagitarii ni, hakuwenilezea matibabu zote ambazo ningehitaji. Hii ilifanya nirudi hospitalini ili kupata matibabu zaidi.",4,6,5,6,5,5,5,4,0.690476191,kuhofia kuwa hali yangu ya kiafya imeshuka au iko katika hali mbaya zaidi na hakuna tiba kamili. Sababu nyingine ni kuhofia kutopata huduma za hali ya juu.,5,4,3,5,4,2,5,1,4,2,1,3,2,2,3,2,20%,75,60,5%,85,0.181818182,Tukio lililoonyesha ujuzi wa afya au matibabu ni wakati mtu alizimia nyumbani na nilimpa huduma ya kwanza.,"5'3""",61,2,No,3,3-4hours,4,0 days,1,,,,
47,47,Female,Kikuyu,Black,High school graduate,"Less than 2,580,000 KES",No,3,3,3,3,2,1,2,2,2,1,0.333333333,Mara nyingi ninapoenda kumwona dagitarii huwa naomba kupewa maelezo zaidi ya kile kinavhonisumbua ndiposa nieze kuelewa.,2,3,4,2,3,4,4,2,4,4,4,4,4,4,5,4,4,4,3,1,2,2,1,4,3,3,3,1,1,3,2,2,1,2,3,4,5,5,5,3,4,4,3,4,3,4,5,4,4,7,7,6,6,6,4,4,4,4,4,0.72,Ninamuamini dagitarii wangu kwa sababu kila wakati nikienda kwake nimuelezee shida yangu huwa ananipa dawa na nikizitumia najihusi vizuri.,4,5,2,5,5,6,6,6,0.761904762,Kinavhonifanya nihisi wasiwasi au hofu ni kwa sababu huwa sijui nini kinachoniuma na pia naogopa matokeo ya dagitarii baada ya kupimwa.,5,5,5,5,4,3,5,2,3,4,2,4,3,2,2,2,50%,90,3,30%,100,0.363636364,"Ili kusaidia mtu aliyeanguka kutokana na sukari kuwa chini au juu na shinikizo la kifua, msaidie kwa huduma ya kwanza.","5'1""",85,1,Yes,4,Less than 1 hour,5,0 days,0,,,,
24,26,Female,Kikuyu,Black,Grad / professional degree,"2,580,000 KES - 4,514,871 KES",Yes,1,5,5,1,3,3,3,1,2,1,0.69047619,Ninaelewa zaidi kijieleza na taarifa ya msingi wa afya nina uwezo wa kupata taarifa ninayotaka kwa urahisi.pia huduma nazielewa kwa urahisi.,2,2,4,2,2,4,2,1,4,5,5,5,5,5,4,2,1,4,2,1,1,1,1,1,2,4,2,1,3,2,2,3,2,2,2,2,4,4,4,5,4,5,3,4,4,5,4,5,4,7,6,6,6,6,4,5,5,5,5,0.88,Namwamini dagitarii wangu.tumekua naye kwa muda mrefu naatokeo yake ni wazi kabisa.dawa anipazo kwa uhakika hunituliza sawasawa,1,1,2,1,2,3,3,1,0.261904762,Mimi namwamini dagitarii wangu.hanipi wasiwasi wala hofu kamwe.ni mtu ambaye amefunguka na ana utaalamu wa mwanua,5,5,5,5,5,3,5,2,1,4,1,4,2,1,2,1,5%,80,10,10%,200,0.272727273,"Baada ya ajali ya barabarani, nilitoa huduma ya kwanza kwa waathirika kwa kuwatoa eneo hatari na kuwaweka mahali salama.","5'6""",69,1,Yes,2,3-4hours,3,3-5 days,3,,,,
28,49,Female,Kikuyu,Black,College graduate,"Less than 2,580,000 KES",Yes,1,2,1,2,1,2,1,2,1,2,0.111111111,"Nina uwezo wa kupata na kuchakata taarifa za afya kwa ufanisi, kutoa ushauri unaozingatia muktadha wa mtumiaji na mahitaji ya huduma za afya.",3,2,4,3,4,5,5,4,4,4,3,5,5,5,3,5,2,3,2,2,4,1,4,4,5,4,4,1,3,4,1,2,1,2,3,5,3,4,5,3,4,5,4,4,3,5,4,5,4,6,6,6,5,6,4,2,3,5,5,0.68,"Ninamwamini dagitarii wangu kwa sababu anatoa ushauri wa kitaalamu, anajali afya yangu, na anazingatia historia yangu ya kiafya.",6,7,6,5,6,5,5,5,0.761904762,Ninahisi wasiwasi nikienda kwa dagitarii kwa sababu ya kutokuwa na uhakika kuhusu matokeo ya uchunguzi,4,5,4,4,4,2,5,2,1,4,4,3,3,3,2,2,20%,80,10,7%,30,0.636363636,Nilijibu swali kuhusu ukweli kwamba sikuwa na shahada ya udagitarii. Hiyo ilionyesha ujuzi wangu wa masuala ya afya na matibabu.,"5'2""",62,3,Yes,6,5-6 hours,4,1-2 days,2,,,,
